timestamp,temperature,throttling,count
2025-05-04T17:11:40.952,84.0,False,10
2025-05-04T17:11:42.671,80.0,False,20
2025-05-04T17:11:44.196,79.0,False,30
2025-05-04T17:11:45.661,79.0,False,40
2025-05-04T17:11:47.277,80.0,False,50
2025-05-04T17:11:48.710,80.0,False,60
2025-05-04T17:11:50.237,82.0,False,70
2025-05-04T17:11:51.664,81.0,False,80
2025-05-04T17:11:53.229,81.0,False,90
2025-05-04T17:11:54.655,82.0,False,100
2025-05-04T17:11:56.494,81.0,False,110
2025-05-04T17:11:58.211,84.0,False,120
2025-05-04T17:11:59.975,82.0,False,130
2025-05-04T17:12:01.225,83.0,False,140
2025-05-04T17:12:02.334,82.0,False,150
2025-05-04T17:12:03.424,84.0,False,160
2025-05-04T17:12:04.381,84.0,False,170
2025-05-04T17:12:05.225,84.0,False,180
2025-05-04T17:12:06.046,84.0,False,190
2025-05-04T17:12:06.859,81.0,False,200
2025-05-04T17:12:07.705,85.0,True,210
2025-05-04T17:12:08.490,86.0,True,220
2025-05-04T17:12:09.279,86.0,True,230
2025-05-04T17:12:10.040,83.0,False,240
2025-05-04T17:12:10.772,79.0,False,250
2025-05-04T17:12:11.602,86.0,True,260
2025-05-04T17:12:12.405,83.0,False,270
2025-05-04T17:12:13.255,87.0,True,280
2025-05-04T17:12:14.037,87.0,True,290
2025-05-04T17:12:14.847,84.0,False,300
2025-05-04T17:12:15.643,88.0,True,310
2025-05-04T17:12:16.384,78.0,False,320
2025-05-04T17:12:17.174,78.0,False,330
2025-05-04T17:12:17.934,83.0,False,340
2025-05-04T17:12:18.695,80.0,False,350
2025-05-04T17:12:19.515,87.0,True,360
2025-05-04T17:12:20.291,88.0,True,370
2025-05-04T17:12:21.139,88.0,True,380
2025-05-04T17:12:21.903,85.0,True,390
2025-05-04T17:12:22.686,86.0,True,400
2025-05-04T17:12:23.484,83.0,False,410
2025-05-04T17:12:24.266,88.0,True,420
2025-05-04T17:12:25.115,88.0,True,430
2025-05-04T17:12:25.855,85.0,True,440
2025-05-04T17:12:26.665,86.0,True,450
2025-05-04T17:12:27.490,87.0,True,460
2025-05-04T17:12:28.194,87.0,True,470
2025-05-04T17:12:29.046,85.0,True,480
2025-05-04T17:12:29.856,84.0,False,490
2025-05-04T17:12:30.640,80.0,False,500
2025-05-04T17:12:31.461,83.0,False,510
2025-05-04T17:12:32.214,83.0,False,520
2025-05-04T17:12:33.007,86.0,True,530
2025-05-04T17:12:33.800,84.0,False,540
2025-05-04T17:12:34.589,86.0,True,550
2025-05-04T17:12:35.426,86.0,True,560
2025-05-04T17:12:36.161,86.0,True,570
2025-05-04T17:12:36.964,84.0,False,580
2025-05-04T17:12:37.721,81.0,False,590
2025-05-04T17:12:38.528,83.0,False,600
2025-05-04T17:12:39.402,85.0,True,610
