timestamp,temperature,throttling,count
2025-05-04T17:17:48.722,99.0,True,10
2025-05-04T17:17:50.851,97.0,True,20
2025-05-04T17:17:53.417,87.0,True,30
2025-05-04T17:17:56.632,82.0,False,40
2025-05-04T17:17:59.660,83.0,False,50
2025-05-04T17:18:02.867,84.0,False,60
2025-05-04T17:18:06.001,83.0,False,70
2025-05-04T17:18:08.931,86.0,True,80
2025-05-04T17:18:11.948,84.0,False,90
2025-05-04T17:18:15.065,85.0,True,100
2025-05-04T17:18:18.029,84.0,False,110
2025-05-04T17:18:21.151,84.0,False,120
2025-05-04T17:18:24.112,83.0,False,130
2025-05-04T17:18:26.749,86.0,True,140
2025-05-04T17:18:29.984,84.0,False,150
2025-05-04T17:18:32.872,84.0,False,160
2025-05-04T17:18:35.869,85.0,True,170
2025-05-04T17:18:38.897,85.0,True,180
2025-05-04T17:18:41.990,85.0,True,190
2025-05-04T17:18:44.927,86.0,True,200
2025-05-04T17:18:47.988,84.0,False,210
