timestamp,temperature,throttling,count
2025-05-04T17:09:37.798,93.0,True,10
2025-05-04T17:09:38.144,93.0,True,20
2025-05-04T17:09:38.495,93.0,True,30
2025-05-04T17:09:38.816,96.0,True,40
2025-05-04T17:09:39.127,96.0,True,50
2025-05-04T17:09:39.432,96.0,True,60
2025-05-04T17:09:39.731,98.0,True,70
2025-05-04T17:09:40.035,98.0,True,80
2025-05-04T17:09:40.360,98.0,True,90
2025-05-04T17:09:40.673,98.0,True,100
2025-05-04T17:09:40.957,100.0,True,110
2025-05-04T17:09:41.282,100.0,True,120
2025-05-04T17:09:41.592,100.0,True,130
2025-05-04T17:09:41.892,93.0,True,140
2025-05-04T17:09:42.214,93.0,True,150
2025-05-04T17:09:42.527,93.0,True,160
2025-05-04T17:09:42.839,100.0,True,170
2025-05-04T17:09:43.125,100.0,True,180
2025-05-04T17:09:43.444,100.0,True,190
2025-05-04T17:09:43.726,98.0,True,200
2025-05-04T17:09:44.061,98.0,True,210
2025-05-04T17:09:44.389,98.0,True,220
2025-05-04T17:09:44.722,98.0,True,230
2025-05-04T17:09:45.015,98.0,True,240
2025-05-04T17:09:45.360,98.0,True,250
2025-05-04T17:09:45.661,95.0,True,260
2025-05-04T17:09:45.974,95.0,True,270
2025-05-04T17:09:46.299,95.0,True,280
2025-05-04T17:09:46.625,98.0,True,290
2025-05-04T17:09:46.927,98.0,True,300
2025-05-04T17:09:47.224,98.0,True,310
2025-05-04T17:09:47.581,98.0,True,320
2025-05-04T17:09:47.888,96.0,True,330
2025-05-04T17:09:48.206,96.0,True,340
2025-05-04T17:09:48.546,96.0,True,350
2025-05-04T17:09:48.876,97.0,True,360
2025-05-04T17:09:49.245,97.0,True,370
2025-05-04T17:09:49.660,88.0,True,380
2025-05-04T17:09:50.126,88.0,True,390
2025-05-04T17:09:50.582,88.0,True,400
2025-05-04T17:09:51.015,82.0,False,410
2025-05-04T17:09:51.443,82.0,False,420
2025-05-04T17:09:51.902,80.0,False,430
2025-05-04T17:09:52.358,80.0,False,440
2025-05-04T17:09:52.823,79.0,False,450
2025-05-04T17:09:53.248,79.0,False,460
2025-05-04T17:09:53.632,79.0,False,470
2025-05-04T17:09:54.071,79.0,False,480
2025-05-04T17:09:54.526,79.0,False,490
2025-05-04T17:09:54.953,80.0,False,500
2025-05-04T17:09:55.358,80.0,False,510
2025-05-04T17:09:55.772,81.0,False,520
2025-05-04T17:09:56.219,81.0,False,530
2025-05-04T17:09:56.665,81.0,False,540
2025-05-04T17:09:57.144,80.0,False,550
2025-05-04T17:09:57.568,80.0,False,560
2025-05-04T17:09:58.009,80.0,False,570
2025-05-04T17:09:58.466,80.0,False,580
2025-05-04T17:09:58.895,82.0,False,590
2025-05-04T17:09:59.329,82.0,False,600
2025-05-04T17:09:59.739,83.0,False,610
2025-05-04T17:10:00.175,83.0,False,620
2025-05-04T17:10:00.640,83.0,False,630
2025-05-04T17:10:01.069,80.0,False,640
2025-05-04T17:10:01.473,80.0,False,650
2025-05-04T17:10:01.901,80.0,False,660
2025-05-04T17:10:02.365,80.0,False,670
2025-05-04T17:10:02.816,82.0,False,680
2025-05-04T17:10:03.246,82.0,False,690
2025-05-04T17:10:03.636,82.0,False,700
2025-05-04T17:10:04.057,84.0,False,710
2025-05-04T17:10:04.511,84.0,False,720
2025-05-04T17:10:04.959,84.0,False,730
2025-05-04T17:10:05.394,84.0,False,740
2025-05-04T17:10:05.809,81.0,False,750
2025-05-04T17:10:06.300,81.0,False,760
2025-05-04T17:10:06.786,80.0,False,770
2025-05-04T17:10:07.580,80.0,False,780
2025-05-04T17:10:08.335,78.0,False,790
2025-05-04T17:10:08.987,81.0,False,800
2025-05-04T17:10:09.430,81.0,False,810
2025-05-04T17:10:09.977,81.0,False,820
2025-05-04T17:10:10.473,81.0,False,830
2025-05-04T17:10:10.915,80.0,False,840
2025-05-04T17:10:11.429,80.0,False,850
2025-05-04T17:10:11.895,77.0,False,860
2025-05-04T17:10:12.359,77.0,False,870
2025-05-04T17:10:12.838,81.0,False,880
2025-05-04T17:10:13.242,81.0,False,890
2025-05-04T17:10:13.650,81.0,False,900
2025-05-04T17:10:14.071,79.0,False,910
2025-05-04T17:10:14.516,79.0,False,920
2025-05-04T17:10:14.926,81.0,False,930
2025-05-04T17:10:15.335,81.0,False,940
2025-05-04T17:10:15.731,81.0,False,950
2025-05-04T17:10:16.170,81.0,False,960
2025-05-04T17:10:16.604,81.0,False,970
2025-05-04T17:10:17.012,82.0,False,980
2025-05-04T17:10:17.413,82.0,False,990
2025-05-04T17:10:17.810,85.0,True,1000
2025-05-04T17:10:18.272,85.0,True,1010
2025-05-04T17:10:18.704,85.0,True,1020
2025-05-04T17:10:19.133,80.0,False,1030
2025-05-04T17:10:19.533,80.0,False,1040
2025-05-04T17:10:19.932,79.0,False,1050
2025-05-04T17:10:20.378,79.0,False,1060
2025-05-04T17:10:20.803,79.0,False,1070
2025-05-04T17:10:21.213,81.0,False,1080
2025-05-04T17:10:21.618,81.0,False,1090
2025-05-04T17:10:22.035,84.0,False,1100
2025-05-04T17:10:22.481,84.0,False,1110
2025-05-04T17:10:22.952,82.0,False,1120
2025-05-04T17:10:23.393,82.0,False,1130
