timestamp,temperature,throttling,count
2025-05-04T17:21:59.561,100.0,True,10
2025-05-04T17:22:02.814,99.0,True,20
2025-05-04T17:22:06.240,100.0,True,30
2025-05-04T17:22:10.669,81.0,False,40
2025-05-04T17:22:15.514,82.0,False,50
2025-05-04T17:22:19.961,81.0,False,60
2025-05-04T17:22:24.830,82.0,False,70
2025-05-04T17:22:29.672,82.0,False,80
2025-05-04T17:22:34.933,82.0,False,90
2025-05-04T17:22:39.828,81.0,False,100
2025-05-04T17:22:44.971,81.0,False,110
2025-05-04T17:22:49.886,82.0,False,120
2025-05-04T17:22:54.490,81.0,False,130
2025-05-04T17:22:59.010,83.0,False,140
