timestamp,temperature,throttling,count
2025-05-04T17:21:59.214,98.0,True,10
2025-05-04T17:22:02.183,99.0,True,20
2025-05-04T17:22:05.587,100.0,True,30
2025-05-04T17:22:09.572,83.0,False,40
2025-05-04T17:22:14.593,82.0,False,50
2025-05-04T17:22:19.411,81.0,False,60
2025-05-04T17:22:24.226,81.0,False,70
2025-05-04T17:22:29.479,84.0,False,80
2025-05-04T17:22:34.872,82.0,False,90
2025-05-04T17:22:39.729,81.0,False,100
2025-05-04T17:22:44.710,81.0,False,110
2025-05-04T17:22:49.777,82.0,False,120
2025-05-04T17:22:54.225,81.0,False,130
2025-05-04T17:22:58.785,83.0,False,140
