timestamp,temperature,throttling,count
2025-05-04T17:22:00.415,100.0,True,10
2025-05-04T17:22:03.357,99.0,True,20
2025-05-04T17:22:06.827,99.0,True,30
2025-05-04T17:22:11.457,81.0,False,40
2025-05-04T17:22:15.991,83.0,False,50
2025-05-04T17:22:20.757,82.0,False,60
2025-05-04T17:22:25.580,82.0,False,70
2025-05-04T17:22:31.006,81.0,False,80
2025-05-04T17:22:36.511,82.0,False,90
2025-05-04T17:22:41.450,83.0,False,100
2025-05-04T17:22:46.559,83.0,False,110
2025-05-04T17:22:51.594,84.0,False,120
2025-05-04T17:22:56.317,82.0,False,130
2025-05-04T17:22:59.654,83.0,False,140
