timestamp,temperature,throttling,count
2025-05-04T17:21:58.911,98.0,True,10
2025-05-04T17:22:02.000,99.0,True,20
2025-05-04T17:22:05.433,100.0,True,30
2025-05-04T17:22:09.178,83.0,False,40
2025-05-04T17:22:14.165,82.0,False,50
2025-05-04T17:22:19.093,81.0,False,60
2025-05-04T17:22:23.897,81.0,False,70
2025-05-04T17:22:28.886,84.0,False,80
2025-05-04T17:22:33.991,83.0,False,90
2025-05-04T17:22:39.139,84.0,False,100
2025-05-04T17:22:44.348,81.0,False,110
2025-05-04T17:22:49.492,83.0,False,120
2025-05-04T17:22:53.949,81.0,False,130
2025-05-04T17:22:58.562,83.0,False,140
