timestamp,temperature,throttling,count
2025-05-04T17:15:45.237,97.0,True,10
2025-05-04T17:15:46.892,98.0,True,20
2025-05-04T17:15:48.465,98.0,True,30
2025-05-04T17:15:50.026,99.0,True,40
2025-05-04T17:15:51.627,97.0,True,50
2025-05-04T17:15:53.295,97.0,True,60
2025-05-04T17:15:54.861,100.0,True,70
2025-05-04T17:15:56.437,99.0,True,80
2025-05-04T17:15:58.636,83.0,False,90
2025-05-04T17:16:01.391,82.0,False,100
2025-05-04T17:16:03.713,82.0,False,110
2025-05-04T17:16:06.496,82.0,False,120
2025-05-04T17:16:08.961,82.0,False,130
2025-05-04T17:16:11.352,84.0,False,140
2025-05-04T17:16:13.956,83.0,False,150
2025-05-04T17:16:16.968,83.0,False,160
2025-05-04T17:16:19.562,81.0,False,170
2025-05-04T17:16:22.516,84.0,False,180
2025-05-04T17:16:25.253,84.0,False,190
2025-05-04T17:16:27.897,82.0,False,200
2025-05-04T17:16:30.460,84.0,False,210
2025-05-04T17:16:32.867,82.0,False,220
2025-05-04T17:16:35.236,83.0,False,230
2025-05-04T17:16:37.466,84.0,False,240
2025-05-04T17:16:40.075,82.0,False,250
2025-05-04T17:16:42.815,79.0,False,260
2025-05-04T17:16:45.007,82.0,False,270
