timestamp,temperature,throttling,count
2025-05-04T17:15:45.275,97.0,True,10
2025-05-04T17:15:46.810,98.0,True,20
2025-05-04T17:15:48.384,98.0,True,30
2025-05-04T17:15:49.802,99.0,True,40
2025-05-04T17:15:51.312,97.0,True,50
2025-05-04T17:15:52.769,100.0,True,60
2025-05-04T17:15:54.403,100.0,True,70
2025-05-04T17:15:55.968,98.0,True,80
2025-05-04T17:15:57.776,90.0,True,90
2025-05-04T17:16:00.675,81.0,False,100
2025-05-04T17:16:02.966,81.0,False,110
2025-05-04T17:16:05.628,81.0,False,120
2025-05-04T17:16:08.255,81.0,False,130
2025-05-04T17:16:10.641,80.0,False,140
2025-05-04T17:16:13.191,83.0,False,150
2025-05-04T17:16:16.110,81.0,False,160
2025-05-04T17:16:18.815,82.0,False,170
2025-05-04T17:16:21.714,82.0,False,180
2025-05-04T17:16:24.368,84.0,False,190
2025-05-04T17:16:26.757,82.0,False,200
2025-05-04T17:16:29.554,83.0,False,210
2025-05-04T17:16:31.954,83.0,False,220
2025-05-04T17:16:34.170,83.0,False,230
2025-05-04T17:16:36.330,83.0,False,240
2025-05-04T17:16:38.644,82.0,False,250
2025-05-04T17:16:41.327,84.0,False,260
2025-05-04T17:16:44.231,80.0,False,270
