timestamp,temperature,throttling,count
2025-05-04T17:19:53.144,99.0,True,10
2025-05-04T17:19:55.711,99.0,True,20
2025-05-04T17:19:58.559,100.0,True,30
2025-05-04T17:20:02.043,84.0,False,40
2025-05-04T17:20:06.368,82.0,False,50
2025-05-04T17:20:10.392,84.0,False,60
2025-05-04T17:20:14.428,82.0,False,70
2025-05-04T17:20:18.338,83.0,False,80
2025-05-04T17:20:22.339,83.0,False,90
2025-05-04T17:20:26.238,81.0,False,100
2025-05-04T17:20:30.141,83.0,False,110
2025-05-04T17:20:33.786,83.0,False,120
2025-05-04T17:20:37.784,81.0,False,130
2025-05-04T17:20:41.431,81.0,False,140
2025-05-04T17:20:45.428,82.0,False,150
2025-05-04T17:20:49.326,82.0,False,160
2025-05-04T17:20:53.097,83.0,False,170
