timestamp,temperature,throttling,count
2025-05-04T17:19:52.736,99.0,True,10
2025-05-04T17:19:55.224,99.0,True,20
2025-05-04T17:19:58.049,100.0,True,30
2025-05-04T17:20:01.242,84.0,False,40
2025-05-04T17:20:05.574,81.0,False,50
2025-05-04T17:20:09.783,81.0,False,60
2025-05-04T17:20:13.637,82.0,False,70
2025-05-04T17:20:17.667,81.0,False,80
2025-05-04T17:20:21.547,81.0,False,90
2025-05-04T17:20:25.477,81.0,False,100
2025-05-04T17:20:29.296,83.0,False,110
2025-05-04T17:20:33.088,83.0,False,120
2025-05-04T17:20:36.785,82.0,False,130
2025-05-04T17:20:40.611,82.0,False,140
2025-05-04T17:20:44.577,82.0,False,150
2025-05-04T17:20:48.202,84.0,False,160
2025-05-04T17:20:52.226,80.0,False,170
