timestamp,temperature,throttling,count
2025-05-04T17:19:52.734,99.0,True,10
2025-05-04T17:19:55.434,99.0,True,20
2025-05-04T17:19:58.296,100.0,True,30
2025-05-04T17:20:01.690,84.0,False,40
2025-05-04T17:20:05.951,81.0,False,50
2025-05-04T17:20:10.129,81.0,False,60
2025-05-04T17:20:13.818,82.0,False,70
2025-05-04T17:20:17.889,81.0,False,80
2025-05-04T17:20:21.663,81.0,False,90
2025-05-04T17:20:25.418,81.0,False,100
2025-05-04T17:20:29.561,83.0,False,110
2025-05-04T17:20:33.388,83.0,False,120
2025-05-04T17:20:37.123,82.0,False,130
2025-05-04T17:20:40.611,82.0,False,140
2025-05-04T17:20:44.412,82.0,False,150
2025-05-04T17:20:48.403,84.0,False,160
2025-05-04T17:20:52.200,80.0,False,170
