timestamp,temperature,throttling,count
2025-05-04T17:19:54.133,100.0,True,10
2025-05-04T17:19:56.866,100.0,True,20
2025-05-04T17:19:59.672,99.0,True,30
2025-05-04T17:20:04.080,82.0,False,40
2025-05-04T17:20:08.407,82.0,False,50
2025-05-04T17:20:12.475,81.0,False,60
2025-05-04T17:20:16.468,83.0,False,70
2025-05-04T17:20:20.425,82.0,False,80
2025-05-04T17:20:24.410,84.0,False,90
2025-05-04T17:20:28.324,84.0,False,100
2025-05-04T17:20:32.000,83.0,False,110
2025-05-04T17:20:35.700,84.0,False,120
2025-05-04T17:20:39.533,83.0,False,130
2025-05-04T17:20:43.544,82.0,False,140
2025-05-04T17:20:47.388,84.0,False,150
2025-05-04T17:20:51.284,82.0,False,160
2025-05-04T17:20:53.767,82.0,False,170
