timestamp,temperature,throttling,count
2025-05-04T17:19:52.676,99.0,True,10
2025-05-04T17:19:55.434,99.0,True,20
2025-05-04T17:19:58.069,100.0,True,30
2025-05-04T17:20:01.152,87.0,True,40
2025-05-04T17:20:05.574,81.0,False,50
2025-05-04T17:20:09.783,81.0,False,60
2025-05-04T17:20:13.818,82.0,False,70
2025-05-04T17:20:18.013,81.0,False,80
2025-05-04T17:20:22.034,81.0,False,90
2025-05-04T17:20:25.974,81.0,False,100
2025-05-04T17:20:29.805,83.0,False,110
2025-05-04T17:20:33.633,83.0,False,120
2025-05-04T17:20:37.479,81.0,False,130
2025-05-04T17:20:41.320,81.0,False,140
2025-05-04T17:20:45.393,82.0,False,150
2025-05-04T17:20:49.306,84.0,False,160
2025-05-04T17:20:53.097,83.0,False,170
